Trend,Model,CVE,TargetDate,Pred,Actual,AbsError,SqError,PctError,PredDir,ActualDir,DirCorrect,HistoryPoints,LLM_Used,InputsPath
Monotonic,gemini-1.5-flash,CVE-2025-0445,2025-07-23,1.0,0.0015,0.9985,0.9970022500000001,66566.66666666667,1,1,1,14,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__gemini-1.5-flash__CVE-2025-0445.json
Monotonic,gemini-1.5-flash,CVE-2025-0447,2025-07-17,0.003,0.0034999999999999996,0.0004999999999999996,2.4999999999999957e-07,14.285714285714274,1,1,1,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__gemini-1.5-flash__CVE-2025-0447.json
Monotonic,gemini-1.5-flash,CVE-2025-0451,2025-07-19,1.0,0.0022,0.9978,0.99560484,45354.54545454545,1,-1,0,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__gemini-1.5-flash__CVE-2025-0451.json
Monotonic,gemini-1.5-flash,CVE-2025-0455,2025-06-26,1.0,0.0042,0.9958,0.9916176400000001,23709.52380952381,1,1,1,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__gemini-1.5-flash__CVE-2025-0455.json
Monotonic,gemini-1.5-flash,CVE-2025-0456,2025-06-26,1.0,0.0043,0.9957,0.99141849,23155.813953488374,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__gemini-1.5-flash__CVE-2025-0456.json
Monotonic,gemini-1.5-flash,CVE-2025-0470,2025-07-11,0.1,0.0017000000000000001,0.0983,0.00966289,5782.35294117647,1,1,1,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__gemini-1.5-flash__CVE-2025-0470.json
Monotonic,gemini-1.5-flash,CVE-2025-0471,2025-06-26,0.0025,0.0031,0.0005999999999999998,3.599999999999998e-07,19.354838709677416,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__gemini-1.5-flash__CVE-2025-0471.json
Monotonic,gemini-1.5-flash,CVE-2025-0475,2025-07-26,0.0025,0.0008,0.0017000000000000001,2.8900000000000003e-06,212.5,1,-1,0,12,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__gemini-1.5-flash__CVE-2025-0475.json
Monotonic,gemini-1.5-flash,CVE-2025-0511,2025-07-23,1.0,0.0025,0.9975,0.9950062500000001,39900.0,1,1,1,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__gemini-1.5-flash__CVE-2025-0511.json
Monotonic,gemini-1.5-flash,CVE-2025-0520,2025-07-06,1.0,0.004,0.996,0.992016,24900.0,1,1,1,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__gemini-1.5-flash__CVE-2025-0520.json
Monotonic,gemini-1.5-flash,CVE-2025-0521,2025-07-18,1.0,0.0014000000000000002,0.9986,0.99720196,71328.57142857142,1,1,1,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__gemini-1.5-flash__CVE-2025-0521.json
Monotonic,gemini-1.5-flash,CVE-2025-0528,2025-06-27,1.0,0.010700000000000001,0.9893,0.9787144899999999,9245.794392523363,1,1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__gemini-1.5-flash__CVE-2025-0528.json
Monotonic,gemini-1.5-flash,CVE-2025-0565,2025-06-29,0.004,0.0006,0.0034000000000000002,1.1560000000000001e-05,566.6666666666667,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__gemini-1.5-flash__CVE-2025-0565.json
Monotonic,command-r,CVE-2025-0168,2025-06-11,0.0001,0.0001,0.0,0.0,0.0,-1,-1,1,13,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0168.json
Monotonic,command-r,CVE-2025-0802,2025-07-09,5e-05,0.0002,0.00015000000000000001,2.2500000000000003e-08,75.0,-1,1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0802.json
Monotonic,command-r,CVE-2025-0847,2025-07-10,5e-05,0.0001,5e-05,2.5e-09,50.0,-1,-1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0847.json
Monotonic,command-r,CVE-2025-0849,2025-07-10,0.0001,0.0002,0.0001,1e-08,50.0,-1,1,0,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0849.json
Monotonic,command-r,CVE-2025-0967,2025-07-13,0.0001,0.0001,0.0,0.0,0.0,-1,-1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0967.json
Monotonic,command-r,CVE-2025-1339,2025-07-27,0.0008,0.0013,0.0004999999999999999,2.499999999999999e-07,38.46153846153846,-1,1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-1339.json
Monotonic,command-r,CVE-2025-1369,2025-07-17,0.0003,0.0003,0.0,0.0,0.0,-1,-1,1,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-1369.json
Monotonic,command-r,CVE-2025-1370,2025-07-17,0.0015,0.0021,0.0005999999999999998,3.599999999999998e-07,28.571428571428566,-1,-1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-1370.json
Monotonic,command-r,CVE-2025-1593,2025-07-23,0.0003,0.0004,0.00010000000000000005,1.0000000000000008e-08,25.00000000000001,-1,-1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-1593.json
Monotonic,command-r,CVE-2025-1596,2025-07-23,0.0002,0.0003,9.999999999999996e-05,9.999999999999994e-09,33.33333333333333,-1,-1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-1596.json
Monotonic,command-r,CVE-2025-1616,2025-07-24,0.0005,0.0006,9.999999999999994e-05,9.999999999999987e-09,16.666666666666657,-1,-1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-1616.json
Monotonic,command-r,CVE-2025-1889,2025-07-04,0.0,0.0002,0.0002,4e-08,100.0,-1,1,0,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-1889.json
Monotonic,command-r,CVE-2025-3249,2025-06-20,0.012,0.0125,0.0005000000000000004,2.5000000000000047e-07,4.0000000000000036,-1,-1,1,5,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-3249.json
Monotonic,command-r,CVE-2025-3544,2025-06-21,0.011,0.0118,0.0008000000000000004,6.400000000000005e-07,6.779661016949155,-1,-1,1,5,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-3544.json
Monotonic,command-r,CVE-2025-4664,2025-07-21,0.0001,0.0002,0.0001,1e-08,50.0,-1,-1,1,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-4664.json
Monotonic,command-r,CVE-2025-0104,2025-06-21,0.0015,0.0018,0.0002999999999999999,8.999999999999995e-08,16.666666666666664,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0104.json
Monotonic,command-r,CVE-2025-0105,2025-06-21,0.0042,0.0049,0.0007000000000000001,4.900000000000002e-07,14.285714285714288,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0105.json
Monotonic,command-r,CVE-2025-0106,2025-06-21,0.0012,0.0017000000000000001,0.0005000000000000002,2.5000000000000025e-07,29.411764705882366,-1,1,0,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0106.json
Monotonic,command-r,CVE-2025-0109,2025-07-23,0.0027,0.0032,0.0005,2.5e-07,15.625,-1,1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0109.json
Monotonic,command-r,CVE-2025-0110,2025-07-23,0.015,0.0171,0.002100000000000001,4.410000000000005e-06,12.280701754385971,1,1,1,12,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0110.json
Monotonic,command-r,CVE-2025-0119,2025-06-18,0.0045,0.0052,0.0007000000000000001,4.900000000000002e-07,13.461538461538463,1,1,1,4,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0119.json
Monotonic,command-r,CVE-2025-0132,2025-07-21,0.0015,0.002,0.0005,2.5e-07,25.0,-1,1,0,4,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0132.json
Monotonic,command-r,CVE-2025-0159,2025-07-27,0.0024,0.0013,0.0010999999999999998,1.2099999999999996e-06,84.6153846153846,1,-1,0,13,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0159.json
Monotonic,command-r,CVE-2025-0162,2025-07-07,0.0017,0.0022,0.0005000000000000002,2.5000000000000025e-07,22.727272727272737,1,1,1,5,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0162.json
Monotonic,command-r,CVE-2025-0170,2025-06-26,0.0011,0.0013,0.00019999999999999987,3.999999999999995e-08,15.384615384615374,1,1,1,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0170.json
Monotonic,command-r,CVE-2025-0177,2025-07-08,0.0011,0.0015,0.00039999999999999996,1.5999999999999998e-07,26.666666666666668,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0177.json
Monotonic,command-r,CVE-2025-0181,2025-07-22,0.0017,0.002,0.00030000000000000014,9.000000000000008e-08,15.000000000000007,-1,1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0181.json
Monotonic,command-r,CVE-2025-0182,2025-07-20,0.0006,0.0015,0.0009000000000000001,8.100000000000002e-07,60.00000000000001,-1,1,0,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0182.json
Monotonic,command-r,CVE-2025-0185,2025-07-20,0.0032,0.0043,0.0010999999999999998,1.2099999999999996e-06,25.581395348837205,1,1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0185.json
Monotonic,command-r,CVE-2025-0187,2025-07-20,0.0009,0.0023,0.0014,1.96e-06,60.86956521739131,-1,1,0,14,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0187.json
Monotonic,command-r,CVE-2025-0189,2025-07-20,0.0006,0.0014000000000000002,0.0008000000000000003,6.400000000000004e-07,57.14285714285715,-1,1,0,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0189.json
Monotonic,command-r,CVE-2025-0190,2025-07-20,0.0006,0.0014000000000000002,0.0008000000000000003,6.400000000000004e-07,57.14285714285715,-1,1,0,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0190.json
Monotonic,command-r,CVE-2025-0191,2025-07-20,0.0005,0.0013,0.0007999999999999999,6.399999999999999e-07,61.53846153846153,-1,1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0191.json
Monotonic,command-r,CVE-2025-0242,2025-07-26,0.0024,0.0033,0.0009000000000000002,8.100000000000004e-07,27.272727272727277,-1,1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0242.json
Monotonic,command-r,CVE-2025-0247,2025-06-17,0.0025,0.0028000000000000004,0.00030000000000000035,9.000000000000021e-08,10.714285714285724,1,1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0247.json
Monotonic,command-r,CVE-2025-0312,2025-07-20,0.0006,0.0018,0.0012000000000000001,1.4400000000000002e-06,66.66666666666667,-1,1,0,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0312.json
Monotonic,command-r,CVE-2025-0315,2025-07-20,0.0006,0.0018,0.0012000000000000001,1.4400000000000002e-06,66.66666666666667,-1,1,0,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0315.json
Monotonic,command-r,CVE-2025-0316,2025-07-19,0.0062,0.0074,0.0012000000000000005,1.4400000000000012e-06,16.21621621621622,-1,1,0,15,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0316.json
Monotonic,command-r,CVE-2025-0317,2025-07-20,0.001,0.0025,0.0015,2.25e-06,60.0,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0317.json
Monotonic,command-r,CVE-2025-0349,2025-06-19,0.0032,0.0043,0.0010999999999999998,1.2099999999999996e-06,25.581395348837205,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0349.json
Monotonic,command-r,CVE-2025-0364,2025-07-15,0.038,0.0482,0.0102,0.00010404000000000001,21.161825726141082,-1,1,0,14,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0364.json
Monotonic,command-r,CVE-2025-0366,2025-07-12,0.014,0.011200000000000002,0.0027999999999999987,7.839999999999993e-06,24.999999999999982,1,-1,0,15,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0366.json
Monotonic,command-r,CVE-2025-0394,2025-06-24,0.0038,0.0055000000000000005,0.0017000000000000006,2.890000000000002e-06,30.909090909090914,1,1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0394.json
Monotonic,command-r,CVE-2025-0412,2025-06-23,0.0008,0.0008,0.0,0.0,0.0,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0412.json
Monotonic,command-r,CVE-2025-0423,2025-07-18,0.002,0.0033,0.0013,1.69e-06,39.39393939393939,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0423.json
Monotonic,command-r,CVE-2025-0428,2025-07-02,0.0028,0.0043,0.0015,2.25e-06,34.883720930232556,-1,1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0428.json
Monotonic,command-r,CVE-2025-0429,2025-07-02,0.0028,0.0043,0.0015,2.25e-06,34.883720930232556,-1,1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0429.json
Monotonic,command-r,CVE-2025-0434,2025-07-17,0.0011,0.0013,0.00019999999999999987,3.999999999999995e-08,15.384615384615374,-1,1,0,13,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0434.json
Monotonic,command-r,CVE-2025-0436,2025-07-23,0.0016,0.0019,0.0002999999999999999,8.999999999999995e-08,15.789473684210522,-1,1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0436.json
Monotonic,command-r,CVE-2025-0438,2025-07-16,0.0015,0.0019,0.00039999999999999996,1.5999999999999998e-07,21.052631578947366,-1,1,0,12,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0438.json
Monotonic,command-r,CVE-2025-0443,2025-07-17,0.0028,0.0034999999999999996,0.0006999999999999997,4.899999999999995e-07,19.999999999999993,-1,1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0443.json
Monotonic,command-r,CVE-2025-0444,2025-07-19,0.0035,0.0028000000000000004,0.0006999999999999997,4.899999999999995e-07,24.999999999999982,1,-1,0,12,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0444.json
Monotonic,command-r,CVE-2025-0445,2025-07-23,0.0012,0.0015,0.00030000000000000014,9.000000000000008e-08,20.00000000000001,-1,1,0,14,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0445.json
Monotonic,command-r,CVE-2025-0447,2025-07-17,0.0028,0.0034999999999999996,0.0006999999999999997,4.899999999999995e-07,19.999999999999993,-1,1,0,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0447.json
Monotonic,command-r,CVE-2025-0451,2025-07-19,0.0025,0.0022,0.0002999999999999999,8.999999999999995e-08,13.636363636363633,1,-1,0,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0451.json
Monotonic,command-r,CVE-2025-0455,2025-06-26,0.0032,0.0042,0.0009999999999999996,9.999999999999991e-07,23.8095238095238,-1,1,0,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0455.json
Monotonic,command-r,CVE-2025-0456,2025-06-26,0.0038,0.0043,0.0005,2.5e-07,11.627906976744185,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0456.json
Monotonic,command-r,CVE-2025-0470,2025-07-11,0.0014,0.0017000000000000001,0.00030000000000000014,9.000000000000008e-08,17.64705882352942,1,1,1,11,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0470.json
Monotonic,command-r,CVE-2025-0471,2025-06-26,0.0025,0.0031,0.0005999999999999998,3.599999999999998e-07,19.354838709677416,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0471.json
Monotonic,command-r,CVE-2025-0475,2025-07-26,0.0022,0.0008,0.0014000000000000002,1.9600000000000007e-06,175.00000000000003,1,-1,0,12,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0475.json
Monotonic,command-r,CVE-2025-0511,2025-07-23,0.0018,0.0025,0.0007000000000000001,4.900000000000002e-07,28.000000000000004,-1,1,0,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0511.json
Monotonic,command-r,CVE-2025-0520,2025-07-06,0.0035,0.004,0.0005,2.5e-07,12.5,1,1,1,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0520.json
Monotonic,command-r,CVE-2025-0521,2025-07-18,0.0006,0.0014000000000000002,0.0008000000000000003,6.400000000000004e-07,57.14285714285715,-1,1,0,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0521.json
Monotonic,command-r,CVE-2025-0528,2025-06-27,0.0081,0.010700000000000001,0.0026000000000000016,6.760000000000008e-06,24.299065420560762,1,1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0528.json
Monotonic,command-r,CVE-2025-0565,2025-06-29,0.0004,0.0006,0.00019999999999999993,3.9999999999999974e-08,33.33333333333333,-1,1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__command-r__CVE-2025-0565.json
Monotonic,blackboxai,CVE-2025-0168,2025-06-11,0.0,0.0001,0.0001,1e-08,100.0,-1,-1,1,13,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-0168.json
Monotonic,blackboxai,CVE-2025-0802,2025-07-09,0.0,0.0002,0.0002,4e-08,100.0,-1,1,0,9,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-0802.json
Monotonic,blackboxai,CVE-2025-0847,2025-07-10,0.0,0.0001,0.0001,1e-08,100.0,-1,-1,1,8,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-0847.json
Monotonic,blackboxai,CVE-2025-0849,2025-07-10,0.0,0.0002,0.0002,4e-08,100.0,-1,1,0,10,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-0849.json
Monotonic,blackboxai,CVE-2025-0967,2025-07-13,0.0,0.0001,0.0001,1e-08,100.0,-1,-1,1,9,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-0967.json
Monotonic,blackboxai,CVE-2025-1339,2025-07-27,0.0,0.0013,0.0013,1.69e-06,100.0,-1,1,0,11,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-1339.json
Monotonic,blackboxai,CVE-2025-1369,2025-07-17,0.0,0.0003,0.0003,8.999999999999999e-08,100.0,-1,-1,1,10,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-1369.json
Monotonic,blackboxai,CVE-2025-1370,2025-07-17,0.0,0.0021,0.0021,4.409999999999999e-06,100.0,-1,-1,1,9,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-1370.json
Monotonic,blackboxai,CVE-2025-1593,2025-07-23,0.00030000000000000003,0.0004,9.999999999999999e-05,9.999999999999999e-09,24.999999999999996,-1,-1,1,8,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-1593.json
Monotonic,blackboxai,CVE-2025-1596,2025-07-23,0.00019999999999999993,0.0003,0.00010000000000000005,1.0000000000000008e-08,33.33333333333336,-1,-1,1,9,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-1596.json
Monotonic,blackboxai,CVE-2025-1616,2025-07-24,9.999999999999983e-05,0.0006,0.0005000000000000001,2.500000000000001e-07,83.33333333333336,-1,-1,1,9,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-1616.json
Monotonic,blackboxai,CVE-2025-1889,2025-07-04,0.0,0.0002,0.0002,4e-08,100.0,-1,1,0,6,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-1889.json
Monotonic,blackboxai,CVE-2025-3249,2025-06-20,0.0,0.0125,0.0125,0.00015625000000000003,100.0,-1,-1,1,5,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-3249.json
Monotonic,blackboxai,CVE-2025-3544,2025-06-21,0.0021000000000000046,0.0118,0.009699999999999995,9.408999999999991e-05,82.20338983050843,-1,-1,1,5,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-3544.json
Monotonic,blackboxai,CVE-2025-4664,2025-07-21,0.00030000000000000003,0.0002,0.00010000000000000002,1.0000000000000004e-08,50.000000000000014,1,-1,0,11,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-4664.json
Monotonic,blackboxai,CVE-2025-0104,2025-06-21,0.0019000000000000004,0.0018,0.00010000000000000048,1.0000000000000096e-08,5.555555555555582,1,1,1,7,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-0104.json
Monotonic,blackboxai,CVE-2025-0105,2025-06-21,0.0048000000000000004,0.0049,9.99999999999994e-05,9.99999999999988e-09,2.0408163265306,1,1,1,8,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-0105.json
Monotonic,blackboxai,CVE-2025-0106,2025-06-21,0.0016000000000000005,0.0017000000000000001,9.999999999999961e-05,9.999999999999922e-09,5.882352941176448,1,1,1,7,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-0106.json
Monotonic,blackboxai,CVE-2025-0109,2025-07-23,0.0032,0.0032,0.0,0.0,0.0,1,1,1,8,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-0109.json
Monotonic,blackboxai,CVE-2025-0110,2025-07-23,0.0168,0.0171,0.00030000000000000165,9.000000000000099e-08,1.7543859649122904,1,1,1,12,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-0110.json
Monotonic,blackboxai,CVE-2025-0119,2025-06-18,0.005200000000000001,0.0052,8.673617379884035e-19,7.52316384526264e-37,1.6680033422853914e-14,1,1,1,4,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-0119.json
Monotonic,blackboxai,CVE-2025-0132,2025-07-21,0.002,0.002,0.0,0.0,0.0,1,1,1,4,0,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Monotonic__blackboxai__CVE-2025-0132.json
